問題発見日,記入者,ユニットコード,図品番,不具合内容,対策内容,発生タイミング,項目,設計回答日,設計回答者,完了予定日,図面修正完了日,対策品集合日,対策完了日,blank,SEで見切るべき,SEで見れない,設計未対応,発生タイミング,項目,サイレン,組付課名,管理番号,製作番号,基盤,設備名,日付差,対策完了日,担当組付課,機種コード,担当設計室
2025/4/8,大竹ゆ,,,巻出しLの反作業者側、アルミフレームが無い,不要なため3D上も無くします。,配線,,2025/4/9,磯和　建吾,,2025/4/9,,2025/4/9,,,,,配線,,,第1組付課,9W70324,20246,,革新Li巻出オートスプライス開発,8,2025/4/17,QEE32,ZL1508,QE710
2025/4/14,大竹ゆ,,,"箔継部上部扉開けっ放しでも作業できてしまう
固定プレート、ドアSWが必要では？",固定プレートを手配し取っ手は無くします。,配線,,,磯和　建吾,,,,,,,,,配線,,,第1組付課,9W70324,20246,,革新Li巻出オートスプライス開発,4,2025/4/17,QEE32,ZL1508,QE710
2025/4/14,大竹ゆ,,,"起動前警報が鳴らない
起動前警報を押さなくても運転準備が入る",今回不要と判断し設けていませんが、操作盤のボタンが残っているため埋めます。必要な安全対策は別途実施（ミラー設置等）,I/O・漏電立上げ,未施工,2025/4/15,平井　大陽,2025/4/18,,,,,,,,I/O・漏電立上げ,未施工,,第1組付課,9W70324,20246,,革新Li巻出オートスプライス開発,5,2025/4/18,QEE32,ZL1508,QE710
2025/4/14,大竹ゆ,,,巻出Rのカバーがひずんでいる為、ドアSWの入りが悪い,メカ対策不要,I/O・漏電立上げ,,2025/4/16,大竹　茜,2025/4/16,－,－,,,,,,I/O・漏電立上げ,,,第1組付課,9W70324,20246,,革新Li巻出オートスプライス開発,3,2025/4/16,QEE32,ZL1508,QE710
2025/4/16,大竹ゆ,,,"４軸　巻出しLCPC原点オフセット値が違う３０→４０
→安永さんでの不具合でストッパー変更　３０に戻し",メカ対策不要,I/O・漏電立上げ,,2025/4/16,大竹　茜,2025/4/16,－,－,,,,,,I/O・漏電立上げ,,,第1組付課,9W70324,20246,,革新Li巻出オートスプライス開発,1,2025/4/16,QEE32,ZL1508,QE710
2025/4/16,大竹ゆ,,,巻出L上部、スライドカバーは固定は必要では？,,,,,,,,,,,,,,,,,第1組付課,9W70324,20246,,革新Li巻出オートスプライス開発,2,2025/4/17,QEE32,ZL1508,QE710
2025/4/16,永田　守人,,,巻出しL側サブ箔継TD直動表の原点ピン不在,,,,,,,,,,,,,,,,,第1組付課,9W70324,20246,,革新Li巻出オートスプライス開発,2,2025/4/17,QEE32,ZL1508,QE710
2000/4/1,田中,10_巻出,VGK324,緊急脱出用取っ手無し,"取っ手追加
設変番号：B7-3",総組付,設計不良,2000/4/1,佐藤,2000/4/3,2000/4/4,2000/4/7,2000/4/8,,,,,総組付,設計不良,,第1組付課,11111,11111,,オートスプライス,1,2000/4/3,QEE32,ZL1508,0:00:00
2025/7/8,永田,1234,1234,始端引き出しセンサ部品欠品,,,,,,,,,,,,,,,,,第1組付課,11111,11111,,オートスプライス,1,2025/7/8,QEE32,ZL1508,0:00:00
2000/4/1,田中,10_巻出,VGK324,緊急脱出用取っ手無し,"取っ手追加
設変番号：B7-3",総組付,設計不良,2000/4/1,佐藤,2000/4/3,2000/4/4,2000/4/7,2000/4/8,,,,,総組付,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,1,2000/4/3,QEE33,ZL1522,0:00:00
2025/1/8,川口,,,"モジュール吸着ポンプ棚のジャッキが
アンカー固定ＢＫＴになっている","設変出してTMC側で対応
設変No.ZXC872_CN-3（納期：1/14）",機器調整,設計不良,2025/1/8,瀧本,2025/1/31,2025/1/8,2025/1/14,2025/1/22,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,18,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/13,川口,,,"2次溶着AB面前後で原点ブロックに当たる前に
搬出用アシストローラ取付のアルミフレームに干渉","原点ストッパ長さ変更
→原点オフセット値+原位置変更+アルミフレーム取付位置後退",機器調整,設計不良,2025/1/13,高桑SN,2025/1/31,2025/1/20,2025/1/20,2025/1/22,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,15,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/13,川口,,,"2次溶着AB面前後で原点ブロックに当たる前に
搬出用アシストローラ取付のアルミフレーム取付フレームに干渉",※No.2の対策に含む,機器調整,設計不良,2025/1/13,高桑SN,2025/1/31,2025/1/20,2025/1/20,2025/1/22,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,15,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/13,川口,,,"モージュールハンドのモジュール落下防止の
固定部にガタがある",増し締め→様子見？,機器調整,設計不良,2025/1/13,高桑SN,2025/1/31,なし,なし,なし,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,15,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/13,川口,,,"モジュールハンドの吸着部シャフトのゴミ受けが
ツールの向きによっては動いてしまう","ゴミ受固定？
ハンド反転時の対応検討中",機器調整,設計不良,2025/1/13,高桑SN,2025/1/31,なし,なし,なし,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,15,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/13,川口,,,"Mod組付ハンド
吸着部上下の原点セット位置に行かない
（バーとストッパーに密着しない）","原点ストッパ長さ変更
設変No.FJB473_CN-14(支給:1/24)",機器調整,設計不良,2025/1/13,高桑SN,2025/1/31,2025/1/15,2025/1/28,2025/1/28,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,15,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/14,川口,,,"1次溶着のストッパピンとケーブルベアが干渉
（2次溶着も同様）","ストッパブロック形状変更
・設変No.BSA151-CN-17(支給:1/31)
・設変No.BSA156_CN-11(支給:1/31)
・設変No.BSA152_CN-10(支給:2/5)
・設変No.BSA158_CN-12(支給:1/31)",機器調整,設計不良,2025/1/14,高桑SN,2025/1/31,2025/1/14,2025/1/31,2025/2/6,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,14,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/15,川口,,,1次溶着AA面の隙間が端で異なる,溶着部が開いた状態で端のクリアランスが違うため,機器調整,設計不良,2025/1/15,瀧本,2025/1/31,2025/3/31,2025/3/31,2025/3/31,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,13,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/15,川口,,,1次溶着AD面前進したときにオムロンのセンサに当たる,Frストッパ入り確認センサ廃止&パレット入り確認変更(Frストッパ上昇端+アンチバック:OFF⇒ON),機器調整,設計不良,2025/1/15,高桑SN,2025/1/31,なし,なし,なし,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,13,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/15,芝原,,,1次溶着のコンベア昇降時にフロントストッパと固定の吸着バーが干渉,"吸着バー追加工
設変No.PAG176_CN-10
※追加工は中部技研様に依頼",機器調整,設計不良,2025/1/15,高桑SN,2025/1/31,2025/1/16,2025/1/16,2025/1/28,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,13,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/16,芝原,,,1次溶着のコンベア昇降時にフロントストッパと固定の吸着バーが干渉,"吸着バー追加工
設変No.PAG176_CN-10
※追加工は中部技研様に依頼",機器調整,設計不良,2025/1/16,高桑SN,2025/1/16,2025/1/16,2025/1/16,2025/1/16,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,1,2025/1/16,QEE33,ZL1522,0:00:00
2025/1/16,川口,,,"パレットリフタの原点出しが困難
(非常停止を押した後自重で落ちる為)","1/29追記：減圧封止工程で協議中
1/31追記：回路変更で自重で落ちないことが判明⇒パレットを載せて判断",機器調整,設計不良,2025/1/16,高桑SN,2025/1/31,なし,なし,なし,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,12,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/20,芝原,,,"1次溶着ワーク吸着回路
パレット部とフランジ部を個別に真空破壊できない","フランジ吸着用バルブ追加
+サイクル変更（真空破壊タイミング分ける）",機器調整,設計不良,2025/1/16,高桑SN,2025/1/31,なし,なし,なし,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,10,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/20,川口,,,姿勢変換のテフロンが下降端に行ったときに干渉,受取位置変更（+0.5mmUP),機器調整,設計不良,2025/1/16,高桑SN,2025/5/23,2025/5/23,2025/5/23,2025/5/23,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,90,2025/5/23,QEE33,ZL1522,0:00:00
2025/1/21,川口,,,FPC垂れ防止のボルトが干渉,シャフトの変更、低頭ボルトで対応,機器調整,設計不良,2025/1/21,高桑SN,2025/1/31,2025/1/23,2025/1/31,2025/2/19,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,9,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/22,芝原,,,マスタ治具の取付がタップ穴-タップ穴になっている,"中部技研にて追加工
モデル修正します",機器調整,設計不良,2025/1/22,高桑SN,2025/1/31,2025/1/22,2025/1/23,2025/1/23,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,8,2025/1/31,QEE33,ZL1522,0:00:00
2024/12/19,川口,,,E42（標準IAI盤）の扉を開いた時にファンのプラスチック部とカバーのボルトが当たる,"案①：盤移動→追加工要
案②：カバー変更（フレーム切断？）
上記案で検討中",P-ON式,設計不良,2025/1/22,高桑SN,2025/1/31,2025/1/31,2025/2/12,2025/2/20,,,,,P-ON式,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,26,2025/1/31,QEE33,ZL1522,0:00:00
2025/1/9,川口,,,"ライトカーテンの下部、上部に規格寸法確保出来ていない
※デジタル立合実施連絡書　指摘項目No.11","ライトカーテン取付高さ変更
※上部は危険部位との距離確認",P-ON式,設計不良,2025/1/22,高桑SN,2025/1/31,2025/2/5,なし,2025/2/5,,,,,P-ON式,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,17,2025/1/31,QEE33,ZL1522,0:00:00
2024/12/23,川口,,,"姿勢変換リフターのケーブルベアが上昇時
カバーフレーム当たる？","可動側BKT取付姿勢変更
（2025/1/21現地対応済）",P-ON式,設計不良,2025/1/22,高桑SN,2025/1/22,2025/1/22,2025/1/22,2025/1/22,,,,,P-ON式,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,17,2025/1/22,QEE33,ZL1522,0:00:00
2025/1/23,川口,,,ラミ受取位置でモジュール落下防止ハンドとロボットアームが干渉する,"落下防止の間隔を広げて対応
シャフトとベアリングホルダの設計変更予定",機器調整,設計不良,2025/1/22,高桑SN,2025/2/25,2025/2/7,2025/2/25,2025/2/20,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,24,2025/2/25,QEE33,ZL1522,0:00:00
2025/1/23,川口,,,ラミ姿勢変換前の状態でモジュール落下防止ハンドとロボットアームが干渉する,"No,20に集約",機器調整,設計不良,2025/1/22,高桑SN,2025/2/25,なし,なし,なし,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,24,2025/2/25,QEE33,ZL1522,0:00:00
2025/1/23,川口,,,配管を挟み込む為上ラミ受取位置に移動できない,Modハンドの配線・配管経路を機械設計課に依頼中,機器調整,設計不良,2025/1/23,瀧本,2025/2/25,2025/2/6,2025/2/18,2025/2/19,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,24,2025/2/25,QEE33,ZL1522,0:00:00
2025/1/28,川口,,,モージュールハンドにひずみ（変形？）がある為測定器にて位置出し出来ない,3点で測定に変更,機器調整,設計不良,2025/1/28,瀧本,2025/2/25,2025/2/3,2025/2/3,2025/2/3,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,21,2025/2/25,QEE33,ZL1522,0:00:00
2025/1/23,瀧本,,,1次溶着ジャッキのおねじが足りない,手配します(アンカーと同時に手配),機器調整,設計不良,2025/1/28,瀧本,2025/2/25,2025/2/28,2025/2/28,2025/2/28,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,24,2025/2/25,QEE33,ZL1522,0:00:00
2025/1/23,瀧本,,,銘板が異なる（姿勢変換のIOリンクハブ）(吸着ポンプ台の銘板),銘板変更します,機器調整,設計不良,2025/1/28,瀧本,2025/2/25,なし,2025/2/13,2025/2/19,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,24,2025/2/25,QEE33,ZL1522,0:00:00
2025/2/13,川口,,,2次溶着コンベアの位置決めピン、吸着用カプラとパレットの位置にズレが有りＩＡＩが上昇しきらない,現状でお願いいたします,機器調整,設計不良,2025/3/25,高桑SN,2025/4/10,2025/4/10,2025/4/10,2025/4/10,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,41,2025/4/10,QEE33,ZL1522,0:00:00
2025/2/13,川口,,,２次溶着パレットストッパーで下降端が原位置に対して非常停止を押すと勝手に上がって来る（スプリングの為）,２次溶着側の搬出時に非常停止を押して搬出時に非常停止したら各個動作でフロントストッパを下げる,機器調整,設計不良,2025/3/25,高桑SN,2025/5/10,2025/4/10,2025/5/10,2025/5/10,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,62,2025/5/10,QEE33,ZL1522,0:00:00
2025/2/14,川口,,,溶着前後ユニットの平行が出ていない（ＬＭガイドの平行が出ていない？）,どの程度溶着図に許容があるのか確認,機器調整,設計不良,2025/3/25,瀧本,2025/4/10,2025/4/10,2025/4/10,2025/4/10,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,40,2025/4/10,QEE33,ZL1522,0:00:00
2025/2/16,川口,,,２次溶着部でパレット昇降で繰り返しが出ない（パレットの着座が無い為）,現状でお願いいたします,機器調整,設計不良,2025/3/25,瀧本,2025/4/10,2025/4/10,2025/4/10,2025/4/10,,,,,機器調整,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,39,2025/4/10,QEE33,ZL1522,0:00:00
2025/2/27,川口,,,FPCチャック（ＩＡＩ）のアンプがユニット（モータ）を認識しなくなった,配線巻き替えで対応済み,連続,設計不良,2025/3/25,松尾,2025/4/10,なし,2025/4/10,2025/4/10,,,,,連続,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,31,2025/4/10,QEE33,ZL1522,0:00:00
2025/2/27,川口,,,ヒーターの温調モジュールがたまに通信異常になる,イベントログの解説に従い、NXユニットの電源再投入、再発の際はユニット交換。,連続,設計不良,2025/3/25,松尾,2025/4/10,なし,なし,2025/4/10,,,,,連続,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,31,2025/4/10,QEE33,ZL1522,0:00:00
2025/4/15,川口,,,姿勢変換リフターが下降端から上昇端移動時に負圧になりサーボアラーム（過負荷）になる,大気解放回路を追加,連続,設計不良,2025/4/22,高桑SN,2025/5/23,2025/5/9,2025/5/27,2025/5/28,,,,,連続,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,29,2025/5/23,QEE33,ZL1522,0:00:00
2025/4/15,川口,,,モジュールハンドでモジュールとラミの吸着力を同じにしている為ラミが吸着時に変形する,２圧制御回路追加,連続,設計不良,2025/4/22,高桑SN,2025/5/23,2025/5/9,2025/5/27,2025/5/28,,,,,連続,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,29,2025/5/23,QEE33,ZL1522,0:00:00
2025/4/15,川口,,,モジュールハンドのフランジ吸着が外れる（ラミの変形が大きい？）,吸着パッド径変更,連続,設計不良,2025/4/22,高桑SN,2025/5/23,2025/5/16,2025/5/27,2025/5/28,,,,,連続,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,29,2025/5/23,QEE33,ZL1522,0:00:00
2025/4/15,川口,,,1，２次のパレット吸着が出来ない（ポンプの能力不足？それとも配管の圧損？）,原因調査,連続,設計不良,2025/4/22,高桑SN,2025/6/13,2025/6/13,2025/6/13,2025/8/29,,,,,連続,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,44,2025/6/13,QEE33,ZL1522,0:00:00
2025/4/15,川口,,,１次パレットストッパーに当たった時にアンチバックとパレット間の隙間が大きい為基準ピンの上に乗っかる,アンチバック修正,連続,設計不良,2025/4/22,瀧本,2025/5/23,2025/5/6,2025/5/23,2025/5/21,,,,,連続,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,29,2025/5/23,QEE33,ZL1522,0:00:00
2025/4/15,川口,,,２次溶着AB面のヒーター線が干渉しており擦れている,配線巻替え,連続,設計不良,2025/4/22,松尾,2025/5/23,2025/5/13,2025/5/10,2025/5/13,,,,,連続,設計不良,,第1組付課,5FB1919,21044,KAMB0021,金属ラミ組付・溶着機,29,2025/5/23,QEE33,ZL1522,0:00:00
